Code;Popularity;NameRu;NameEn;NameUa;CountryCode;Latitude;Longitude;GMT
NQT;1;Ноттингем Бр;Nottingham Uk;Ноттінгем Бр;GB;52.9667;-1.16667;+0:00
NQU;0;Nuqui;Nuqui;Nuqui;CI;5.7;-77.2833;
NQY;0;Ньюкуэй;Newquay;Ньюкуей;GB;50.4132;-5.08186;+0:00
NRA;0;Наррандера;Narrandera;Наррандера;AU;-34.75;146.55;+11:00
NRD;0;Norderney;Norderney;Norderney;DE;53.7;7.15;
NRK;0;Норчепинг;Norrkoping;Норчепінг;SE;58.6;16.1833;+1:00
NRL;0;Норт Роландсей;North Ronaldsay;Норт Роландсей;GB;59.3667;-2.43333;+0:00
NRV;0;Гуам;Guam;;GU;13.4639;144.764;
NSA;0;Нуса;Noosa;Нуса;AU;-26.3833;153.15;+10:00
NSE;0;Милтон;Milton;Мілтон;US;42.2495;-71.0662;-5:00
NSK;0;Норильск;Norilsk;Норильськ;RU;69.3308;88.2214;+8:00
NSM;0;Норсмен;Norseman;Норсмен;AU;-32.2;121.767;+9:00
NSN;0;Нельсон;Nelson;Нельсон;NZ;-41.3;173.219;+13:00
NSO;0;Сконе;Scone;Сконе;AU;-32.0833;150.85;+11:00
NST;0;Нахон Си Таммарат;Nakhon Si Tham;Нахон Сі Таммарат;TH;8.46667;99.95;+7:00
NSV;0;Нусавилль;Noosaville;Нусавілль;AU;-26.4;153.067;
NTB;0;Нутодден;Notodden;Нутодден;NO;59.5667;9.28333;+1:00
NTE;8;Нант;Nantes;Нант;FR;47.2173;-1.55336;+1:00
NTG;0;Наньтун;Nantong;Наньтун;CN;32.0303;120.875;+8:00
NTI;0;Бинтуни;Bintuni;Бінтуні;ID;-2.11667;133.533;
NTL;0;Ньюкасл;Newcastle;Ньюкасл;AU;-32.9271;151.776;+11:00
NTN;0;Нормантон;Normanton;Нормантон;AU;-17.6667;141.083;+10:00
NTO;0;Санто-Антао;Santo Antao;Санто-Антао;CV;17.0667;-25.0833;-1:00
NTT;0;Ниуатопутапу;Niuatoputapu;Ніуатопутапу;TO;-15.95;-173.75;
NTY;0;Сан-Сити;Sun City;Сан-Сіті;ZA;-26.0333;27.9167;+2:00
NUE;234;Нюрнберг;Nuremberg;Нюрнберг;DE;49.4478;11.0683;+1:00
NUI;0;Нуиксут;Nuiqsut;Нуіксут;US;70.2175;-150.976;
NUK;0;Нукутаваке;Nukutavake;Нукутаваке;PF;-19.2833;-138.833;
NUL;0;Нулато;Nulato;Нулато;US;64.7194;-158.103;-9:00
NUP;0;Нунапитчук;Nunapitchuk;Нунапітчук;US;60.8969;-162.459;
NUQ;0;Маунтин Вью;Mountain View;Маунтін Вью;US;37.3861;-122.084;-8:00
NUR;0;Нулларбор;Nullarbor;Нулларбор;AU;-31.4333;130.917;+10:30
NUS;0;Norsup;Norsup;Norsup;VU;-16.0667;167.383;
NUX;0;Новый Уренгой;Novy Urengoy;Новий Уренгой;RU;66.0833;76.5167;+6:00
NVA;0;Нейва;Neiva;Нейва;CO;2.93056;-75.3303;
NVD;0;Невада;Nevada;Невада;US;37.8392;-94.3547;
NVI;0;Навои;Navoi;Навоі;UZ;40.0844;65.3792;+5:00
NVK;0;Нарвик;Narvik;Нарвік;NO;68.4356;17.4372;+1:00
NVR;0;Новгород;Novgorod;Новгород;RU;58.5167;31.2833;+4:00
NVS;0;Неверс;Nevers;Неверс;FR;46.9896;3.159;+1:00
NVT;0;Навегантес;Navegantes;Навегантес;BR;-26.8989;-48.6542;-2:00
NWA;0;Moheli;Moheli;Moheli;KM;-12.25;43.75;
NWI;0;Норвич;Norwich;Норвіч;GB;52.6278;1.29834;+0:00
NWT;0;Новата;Nowata;Новата;PG;-9.98333;149.733;
NYA;0;Нягань;NIAGAN;Нягань;RU;62.1373;65.4028;+6:00
NYC;1073;Нью-Йорк;New York;Нью-Йорк;US;40.7143;-74.006;-5:00
NYE;0;Ньери;Nyeri;Ньєрі;KE;-0.416667;36.95;+3:00
NYI;0;Sunyani;Sunyani;Sunyani;GH;7.33333;-2.33333;
NYK;0;Нануки;Nanyuki;Нанукі;KE;0.0166667;37.0667;+3:00
NYM;0;Надым;Nadym;Надым;RU;65.4833;72.7167;+6:00
NYN;0;Нинган;Nyngan;Нінган;AU;-31.5667;147.183;+11:00
NYU;0;Няунг;Nyaung;Няунг;MM;21.65;94.1667;+6:30
OAG;0;Оранж;Orange;Оранж;AU;-33.3792;149.123;+11:00
OAJ;0;Джексонвилл;Jacksonville;Джексонвілл;US;34.8303;-77.6117;-5:00
OAK;0;Окленд;Oakland;Окленд;US;37.8044;-122.271;-8:00
OAL;0;Cacoal;Cacoal;Cacoal;BR;-11.4386;-61.4472;-4:00
OAM;0;Оамару;Oamaru;Оамару;NZ;-45.0784;170.98;+13:00
OAX;0;Оксака;Oaxaca;Оксака;MX;17.05;-96.7167;-6:00
OBE;0;Окичоби;Okeechobee;Окічобі;US;27.2439;-80.8298;-5:00
OBF;0;Оберпфаффенхофен;Oberpfaffenhofen;Оберпфаффенхофен;DE;48.0741;11.2636;
OBL;0;Zoersel;Zoersel;Zoersel;BE;51.2667;4.7;
OBM;0;Моробе;Morobe;Моробе;PG;-7.75;147.617;
OBN;0;Обан;Oban;Обан;GB;56.4167;-5.46667;
OBO;0;Обихиро;Obihiro;Обіхіро;JP;42.9172;143.204;+9:00
OBU;0;Кобук;Kobuk;Кобук;US;66.9072;-156.881;
OCA;0;Оушен Риф;Ocean Reef;Оушен Ріф;US;25.3253;-80.2747;-5:00
OCC;0;Кока;Coca;Кока;EC;-0.466667;-76.9333;
OCE;0;Оушен-Сити;Ocean City;Оушен-Сіті;US;39.2776;-74.5746;-7:00
OCF;0;Окала;Ocala;Окала;US;29.1872;-82.1401;-5:00
OCH;0;Nacogdoches;Nacogdoches;Nacogdoches;US;31.6035;-94.6555;
OCJ;2;Очо Риос;Ocho Rios;Очо Ріос;JM;18.4025;-77.1048;-5:00
OCN;0;Оушнсайд;Oceanside;Оушнсайд;US;33.1959;-117.379;-8:00
OCV;0;Окана;Ocana;Окана;CO;8.23639;-73.3578;
ODB;0;Кордова;Cordoba;Кордова;ES;37.8833;-4.76667;+1:00
ODE;0;Оденсе;Odense;Оденсе;DK;55.4;10.3833;+1:00
ODL;0;Кордилло-Даунс;Cordillo Downs;Корділло-Даунс;AU;-26.7167;140.633;
ODN;0;Лонг-Серидан;Long Seridan;Лонг-Серідан;MY;3.98333;115.067;+8:00
ODS;250;Одесса;Odessa;Одеса;UA;46.4775;30.7326;+2:00
ODW;0;Оук-Харбор;Oak Harbor;Оук-Харбор;US;48.2932;-122.643;-8:00
OEA;0;Винсеннес;Vincennes;Вінсеннес;US;38.6833;-87.5333;-5:00
OER;0;Орнсколдсвик;Ornskoldsvik;Орнсколдсвік;SE;63.3;18.7167;+1:00
OES;0;San Antonio Oeste;San Antonio Oeste;San Antonio Oeste;AR;-40.7333;-64.9333;
OFJ;0;Олафсфьордур;Olafsfjordur;Олафсфьордур;IS;66.0667;-18.65;
OFK;0;Норфолк;Norfolk;Норфолк;US;41.9842;-97.4342;-6:00
OGA;0;Огаллала;Ogallala;Огаллала;US;41.128;-101.72;-7:00
OGD;0;Огден;Ogden;Огден;US;41.223;-111.974;-7:00
OGG;0;Мауи;Maui;Мауї;US;20.9006;-156.434;-10:00
OGN;0;Yonaguni;Yonaguni;Yonaguni;JP;24.45;123;
OGS;0;Огденсбург;Ogdensburg;Огденсбург;US;44.6942;-75.4863;-5:00
OGX;0;Уаргла;Ouargla;Уаргла;DZ;31.9493;5.32502;
OGZ;0;Владикавказ;Vladikavkaz;Владикавказ;RU;43.2;44.6;+4:00
OHD;6;Охрид;Ohrid;Охрід;MK;41.1172;20.8019;+1:00
OHO;0;Охотск;Okhotsk;;RU;59.4167;143.05;+11:00
OHT;0;Кохат;Kohat;Кохат;PK;33.5869;71.4422;
OIA;0;Оуриландиа;Ourilandia;Оуріландіа;BR;-24.0331;-52.1319;-3:00
OIM;0;Осима;Oshima;Осіма;JP;37.1167;138.5;+9:00
OIR;0;Окусири;Okushiri;Окусірі;JP;42.1681;139.463;
OIT;0;Оита;Oita;Оіта;JP;33.2372;131.604;+9:00
OKA;0;Окинава;Okinawa;Окінава;JP;26.3358;127.801;+9:00
OKC;0;Оклахома-Сити;Oklahoma City;Оклахома-Сіті;US;35.4676;-97.5164;-6:00
OKE;0;Окино Эрабу;Okino Erabu;Окіно Ерабу;JP;27.4333;128.617;+9:00
OKG;0;Okoyo;Okoyo;Okoyo;CG;-1.46472;15.0844;
OKI;0;Oki Island;Oki Island;Oki Island;JP;36.1667;133.317;
OKJ;0;Окаяма;Okayama;Окаяма;JP;34.65;133.917;+9:00
OKK;0;Кокомо;Kokomo;Кокомо;US;40.4864;-86.1336;-5:00
OKL;0;Оксибил;Oksibil;Оксібіл;ID;-5.1;140.667;
OKN;0;Оконджа;Okondja;Оконджа;GA;-0.683333;13.7833;
OKP;0;Oksapmin;Oksapmin;Oksapmin;PG;-5.25;142.083;
OKQ;0;Окаба;Okaba;Окаба;ID;-8.1;139.7;
OKR;0;Йорк-Айленд;Yorke Island;Йорк-Айленд;AU;-9.76667;143.467;
OKT;0;Октябрьский;Oktiabrsky;;RU;54.4333;53.3833;+6:00
OKY;0;Оаки;Oakey;Оакі;AU;-27.4333;151.717;
OLA;0;Orland;Orland;Orland;NO;63.7;9.61667;
OLB;12;Олбия;Olbia;Олбія;IT;40.9214;9.48563;+1:00
OLF;0;Wolf Point;Wolf Point;Wolf Point;US;48.0906;-105.641;
OLH;0;Олд-Харбор;Old Harbor;Олд-Харбор;US;57.2042;-153.3;
OLI;0;Олафсвик;Olafsvik;Олафсвік;IS;64.8833;-23.7167;
OLK;0;Фуэрте-Олимпо;Fuerte Olimpo;Фуерте-Олімпо;PY;-21.0415;-57.8738;-3:00
OLM;0;Олимпия;Olympia;Олімпія;US;46.9736;-122.903;-8:00
OLO;0;Olomouc;Olomouc;Olomouc;CZ;49.5955;17.2518;
OLP;0;Олимпик-Дэм;Olympic Dam;Олімпік-Дем;AU;-31;136;+10:30
OLS;0;Ногалес;Nogales;Ногалєс;US;31.4167;-110.85;-7:00
OLU;0;Колумбус;Columbus;Колумбус;US;41.4472;-97.3417;-6:00
OMA;0;Омаха;Omaha;Омаха;US;41.2586;-95.9378;-6:00
OMB;0;Омбуэ;Omboue;Омбуе;GA;-1.56667;9.25;
OMD;0;Ораньемунд;Oranjemund;Ораньємунд;NA;-28.55;16.4333;+2:00
OME;0;Ном;Nome;Ном;US;64.5011;-165.406;-9:00
OMH;0;Urmieh;Urmieh;Urmieh;IR;37.6167;45.0833;
OMO;14;Мостар;Mostar;Мостар;BA;43.3433;17.8081;+1:00
OMR;0;Орадеа;Oradea;Орадеа;RO;47.0667;21.9333;+2:00
OMS;66;Омск;Omsk;Омськ;RU;55;73.4;+7:00
ONA;0;Винона;Winona;Вінона;US;44.05;-91.6393;
ONB;0;Ононге;Ononge;Ононге;PG;-8.66667;147.25;
OND;0;Ондангва;Ondangwa;Ондангва;NA;-17.9167;15.95;
ONG;0;Морнингтон;Mornington;Морнінгтон;AU;-38.2167;145.033;+10:00
ONH;0;Онеонта;Oneonta;Онеонта;US;42.4529;-75.0638;-5:00
ONI;0;Моанамани;Moanamani;Моанамані;ID;-3.33333;135.5;
ONJ;0;Одате-Носиро;Odate Noshiro;Одате-Носіро;JP;40.1892;140.375;+9:00
ONO;0;Онтарио;Ontario;Онтаріо;US;34.0633;-117.651;
ONP;0;Ньюпорт;Newport;Ньюпорт;US;44.6333;-124.05;-8:00
ONQ;0;Зонгулдак;Zonguldak;Зонгулдак;TR;41.4556;31.7897;
ONS;0;Онслов;Onslow;Онслов;AU;-21.65;115.1;
ONT;0;Онтарио;Ontario;Онтаріо;US;34.0572;-117.608;-8:00
ONX;0;Колон;Colon;Колон;PA;9.35917;-79.9014;
OOK;0;Toksook Bay;Toksook Bay;Toksook Bay;US;60.5303;-165.102;
OOL;0;Голд-Коуст;Gold Coast;Голд-Коуст;AU;-28;153.433;+10:00
OOM;0;Коома;Cooma;Коома;AU;-36.2333;149.133;+11:00
OOT;0;Онотоа;Onotoa;Онотоа;KI;-1.91667;175.567;
OPA;0;Копаскер;Kopasker;Копаскер;IS;66.3;-16.45;+0:00
OPB;0;Open Bay;Open Bay;Open Bay;PG;-4.93333;151.667;
OPO;76;Порто;Porto;Порто;PT;41.15;-8.61667;+0:00
OPS;0;Синоп;Sinop;Сіноп;BR;-11.8642;-55.5025;
OPU;0;Балимо;Balimo;Балімо;PG;-8.05;142.95;
ORB;0;Оребро Бофорс;Orebro Bofors;Оребро Бофорс;SE;59.2833;15.2167;+1:00
ORE;0;Орлеан;Orleans;Орлеан;FR;47.9167;1.9;
ORF;0;Норфолк;Norfolk;Норфолк;US;36.8958;-76.2014;-5:00
ORH;0;Ворсестер;Worcester;Ворсестер;US;42.2626;-71.8023;-5:00
ORI;0;Port Lions;Port Lions;Port Lions;US;57.8675;-152.882;
ORK;32;Корк;Cork;Корк;IE;51.8986;-8.49583;+0:00
ORL;4;Орландо;Orlando;Орландо;US;28.5383;-81.3792;-5:00
ORM;0;Нортхэмптон;Northampton;Нортхемптон;GB;52.25;-0.883333;+0:00
ORN;76;Оран;Oran;Оран;DZ;35.6911;-0.641667;+1:00
ORQ;0;Норуок;Norwalk;Норуок;US;33.9022;-118.082;-5:00
ORS;0;Орфеус-Айленд;Orpheus Island;Орфеус-Айленд;AU;-18.6167;146.5;+10:00
ORV;0;Норвик;Noorvik;Норвік;US;66.8383;-161.033;
OSA;3;Осака;Osaka;Осака;JP;34.6937;135.502;+9:00
OSB;0;Osage Beach;Osage Beach;Osage Beach;US;38.1296;-92.6528;
OSD;0;Остерзунд;Ostersund;Остерзунд;SE;63.1833;14.65;+1:00
OSH;0;Ошкош;Oshkosh;Ошкош;US;44.0247;-88.5426;-6:00
OSI;0;Осиек;Osijek;Осієк;HR;45.5511;18.6939;
OSK;0;Оскарсхамн;Oskarshamn;Оскарсхамн;SE;57.2667;16.4333;+1:00
OSL;306;Осло;Oslo;Осло;NO;59.9132;10.7389;+1:00
OSM;0;Мосул;Mosul;Мосул;IQ;36.335;43.1189;
OSP;0;Слупск;Slupsk;Слупск;PL;54.45;17.0333;
OSR;2;Острава;Ostrava;Острава;CZ;49.8346;18.282;+1:00
OSS;0;Ош;Osh;Ош;KG;40.6167;72.8167;+6:00
OST;0;Остенде;Ostende;Остенде;BE;51.2167;2.91667;+1:00
OSW;0;Орск;Orsk;Орск;RU;51.2;58.5667;+6:00
OSY;0;Намсос;Namsos;Намсос;NO;64.4833;11.5;+1:00
OSZ;0;Koszalin;Koszalin;Koszalin;PL;54.2;16.1833;
OTD;0;Контадора;Contadora;Контадора;PA;8.66667;-79.5667;
OTG;0;Уортингтон;Worthington;Уортінгтон;US;40.0931;-83.018;-6:00
OTH;0;Норт Бенд;North Bend;Норт Бенд;US;43.4065;-124.224;-8:00
OTI;0;Моротаи-Айленд;Morotai Island;Моротаї-Айленд;ID;2.33333;128.417;
OTM;0;Оттумва;Ottumwa;Оттумва;US;41.02;-92.4113;-6:00
OTR;0;Coto 47;Coto 47;Coto 47;CR;8.56667;-82.9333;
OTS;0;Анакортес;Ancortes;Анакортес;US;48.4992;-122.661;-8:00
OTU;0;Оту Колумбия;Otu CO;Оту Колумбія;CO;7;-74.7167;
OTZ;0;Коцебу;Kotzebue;Коцебу;US;66.8983;-162.597;-9:00
OUA;0;Угадугу;Ouagadougou;Угадугу;BF;12.3703;-1.52472;+0:00
OUD;0;Уджда;Oujda;Уджда;MA;34.68;-1.91;+0:00
OUE;0;Уессо;Ouesso;Уессо;CG;1.61361;16.0517;
OUH;0;Оудсхорн;Oudtshoorn;Оудсхорн;ZA;-33.5907;22.2014;+2:00
OUL;0;Оулу;Oulu;Оулу;FI;65.0167;25.4667;+2:00
OUR;0;Батури;Batouri;Батурі;CM;4.43333;14.3667;
OUS;0;Ourinhos;Ourinhos;Ourinhos;BR;-22.9789;-49.8706;
OUZ;0;Зуерате;Zouerate;Зуерате;MR;22.6883;-12.4592;+0:00
OVA;0;Бекили;Bekily;Бєкілі;MG;-24.95;44.7833;
OVB;72;Новосибирск;Novosibirsk;Новосибірськ;RU;55.0411;82.9344;+7:00
OVD;0;Астуриас;Asturias;Астуріас;ES;43.5667;-6.03333;+1:00
OVS;0;Советский;SOVIETSKY;Радянский;RU;61.3667;63.5432;+6:00
OWA;0;Оватонна;Owatonna;Оватонна;US;44.0839;-93.226;-6:00
OWB;0;Овенсборо;Owensboro;Овенсборо;US;37.7742;-87.1133;-6:00
OWD;0;Норвуд;Norwood;Норвуд;US;42.1945;-71.1995;-5:00
OXB;0;Биссау;Bissau;Біссау;GW;11.85;-15.5833;+0:00
OXF;0;Оксфорд;Oxford;Оксфорд;GB;51.7522;-1.25596;+0:00
OXR;0;Окснард;Oxnard;Окснард;US;34.1975;-119.177;-8:00
OYE;0;Оем;Oyem;Оем;GA;1.61667;11.5833;
OYO;0;Трес-Арройос;Tres Arroyos;Трес-Арройос;AR;-38.3833;-60.2833;-2:00
OZH;0;Запорожье;Zaporozhe;Запоріжжя;UA;47.8167;35.1833;+2:00
OZI;0;Бомбадилья;Bobadilla;Бомбаділья;ES;42.3167;-2.75;
OZP;0;Морон;Moron;Морон;ES;37.2492;-5.75944;
OZU;0;Монтилья;Montilla;Монтілья;ES;37.5833;-4.63333;
OZZ;0;Урзазат;Ourzazate;Урзазат;MA;30.9167;-6.91667;+0:00
PAD;0;Падерборн;Paderborn;Падерборн;DE;51.7191;8.75439;+1:00
PAE;0;Эверетт;Everett;Еверетт;US;47.979;-122.202;-8:00
PAH;0;Падука;Paducah;Падука;US;37.0834;-88.6;-6:00
PAN;0;Паттани;Pattani;Паттані;TH;6.88861;101.274;
PAO;0;Пало-Альто;Palo Alto;Пало-Альто;US;37.4419;-122.143;-8:00
PAP;0;Порт-о-Пренс;Port Au Prince;Порт-о-Пренс;HT;18.5392;-72.335;-5:00
PAR;3180;Париж;Paris;Париж;FR;48.8534;2.3488;+1:00
PAS;0;Парос;Paros;Парос;GR;37.0833;25.15;+2:00
PAT;0;Патна;Patna;Патна;IN;25.6;85.1167;+5:30
PAV;0;Paulo Afonso;Paulo Afonso;Paulo Afonso;BR;-9.40611;-38.2147;
PAW;0;Памбва;Pambwa;Памбва;PG;-11.4167;154.033;
PAY;0;Памол;Pamol;Памол;MY;5.96667;117.4;
PAZ;0;Поза-Рика;Poza Rica;Поза-Ріка;MX;28.7833;-111.6;-6:00
PBB;0;Паранаиба;Paranaiba;Паранаїба;BR;-19.6772;-51.1908;
PBC;0;Пуэбла;Puebla;Пуебла;MX;19.05;-98.2;-6:00
PBD;0;Порбандар;Porbandar;Порбандар;IN;21.6422;69.6093;+5:30
PBE;0;Пуэрто-Беррио;Puerto Berrio;Пуерто-Берріо;CO;6.49444;-74.4067;
PBF;0;Пайн Блафф;Pine Bluff;Пайн Блафф;US;34.2284;-92.0032;-6:00
PBH;0;Паро;Paro;Паро;BT;27.4333;89.4167;+6:00
PBI;0;Уэст Пальм Бич;West Palm Beach;Уест Пальм Біч;US;26.7153;-80.0534;-5:00
PBL;0;Пуэрто-Кабелло;Puerto Cabello;Пуерто-Кабелло;VE;10.4731;-68.0125;
PBM;0;Парамарибо;Paramaribo;Парамарібо;SR;5.83333;-55.1667;-3:00
PBO;0;Парабурду;Paraburdoo;Парабурду;AU;-23.1667;117.75;+9:00
PBR;0;Пуэрто Барриос;Puerto Barrios;Пуерто Барріос;GT;15.7167;-88.6;-6:00
PBS;0;Патонг-Бич;Patong Beach;Патонг-Біч;TH;7.89528;98.2917;
PBZ;0;Плеттенберг-Бэй;Plettenberg Bay;Плеттенберг-Бей;ZA;-34.05;23.3667;+2:00
PCA;0;Portage Creek;Portage Creek;Portage Creek;US;58.9061;-157.718;
PCD;0;Прейри-дю-Чиен;Prairie Du Chien;Прейрі-дю-Чієн;US;43.0517;-91.1412;-6:00
PCJ;0;Пуэрто ла Виктория;Puerto La Victoria;Пуерто ла Вікторія;PY;-22.3333;-57.9167;-3:00
PCL;0;Пукаллпа;Pucallpa;Пукаллпа;PE;-8.37915;-74.5539;-5:00
PCM;0;Плайя-дель-Кармен;Playa Del Carmen;Плайя-дель-Кармен;MX;20.6355;-87.0701;-6:00
PCN;0;Пиктон;Picton;Піктон;NZ;-41.35;174.033;+13:00
PCT;0;Принстон;Princeton;Прінстон;US;40.3487;-74.659;-5:00
PDE;0;Панди-Панди;Pandie Pandie;Панді-Панді;AU;-26;138.667;
PDG;0;Паданг;Padang;Паданг;ID;-0.949244;100.354;+7:00
PDL;0;Понта-Делгада;Ponta Delgada;Понта-Делгада;PT;37.7333;-25.6667;-1:00
PDP;0;Пунта-дель-Эсте;Punta Del Este;Пунта-дель-Есте;UY;-34.9667;-54.95;-2:00
PDS;0;Пиедрас-Неграс;Piedras Negras;Пієдрас-Неграс;MX;28.7;-100.517;-6:00
PDT;0;Пендлетон;Pendleton;Пендлетон;US;45.6721;-118.789;-8:00
PDU;0;Пайсанду;Paysandu;Пайсанду;UY;-32.3214;-58.0756;-2:00
PDV;0;Пловдив;Plovdiv;Пловдів;BG;42.15;24.75;+2:00
PDX;2;Портленд;Portland;Портленд;US;45.5892;-122.595;-8:00
PEA;0;Пеннешо;Penneshaw;Пеннешо;AU;-35.7333;137.933;
PEC;0;Пеликан;Pelican;Пєлікан;US;57.9608;-136.227;
PED;0;Пардубице;Pardubice;Пардубіце;CZ;50.0408;15.7766;+1:00
PEE;42;Пермь;Perm;Пермь;RU;58;56.25;+6:00
PEF;0;Пенемюнде;Peenemuende;Пенемюнде;DE;54.1333;13.7833;+1:00
PEG;0;Перуджа;Perugia;Перуджа;IT;43.0967;12.3829;+1:00
PEI;0;Перейра;Pereira;Перейра;CO;4.81333;-75.6961;-5:00
PEJ;0;Пескичи;Peschiei;Пескічі;IT;41.7017;15.7306;+1:00
PEL;0;Pelaneng;Pelaneng;Pelaneng;LS;-30.55;27.9167;
PEM;0;Пуэрто-Мальдонадо;Puerto Maldonado;Пуерто-Мальдонадо;PE;-12.6;-69.1833;-5:00
PEN;0;Пенанг;Penang;Пенанг;MY;5.41667;100.333;+8:00
PER;0;Перт;Perth;Перт;AU;-31.9333;115.833;+9:00
PES;10;Петрозаводск;Petrozavodsk;Петрозаводськ;RU;61.7849;34.3469;+4:00
PET;0;Пелотас;Pelotas;Пелотас;BR;-31.7719;-52.3425;-2:00
PEV;0;Печ;Pecs;Печ;HU;46.0833;18.2333;
PEW;0;Пешавар;Peshawar;Пешавар;PK;34.0078;71.5733;+5:00
PEX;0;Печора;Pechora;;RU;65.1167;57.1333;+4:00
PEZ;2;Пенза;Penza;Пенза;RU;53.1958;45;+4:00
PFB;0;Пассо-Фундо;Passo Fundo;Пассо-Фундо;BR;-28.2628;-52.4067;-2:00
PFJ;0;Патрексфьордур;Patreksfjordur;Патрексфьордур;IS;65.5833;-24;
PFN;0;Панама-Сити;Panama City;Панама-Сіті;US;30.2125;-85.6819;-6:00
PFO;30;Пафос;Paphos;Пафос;CY;34.7667;32.4167;+2:00
PGA;0;Паг;Page;Паг;US;36.9147;-111.456;-7:00
PGD;0;Пунта-Горда;Punta Gorda;Пунта-Горда;US;26.9298;-82.0454;-5:00
PGF;0;Перпиньян;Perpignan;Перпіньян;FR;42.6976;2.89541;+1:00
PGH;0;Пантнагар;Pantnagar;Пантнагар;IN;29.05;79.5167;
PGK;0;Пангкалпинанг;Pangkalpinang;Пангкалпінанг;ID;-2.13333;106.133;
PGL;0;Паскагула;Pascagoula;Паскагула;US;30.3658;-88.5561;-6:00
PGO;0;Пагоса-Спрингс;Pagosa Springs;Пагоса-Спрінгс;US;37.2694;-107.01;-7:00
PGS;0;Пич-Спрингс;Peach Springs;Піч-Спрінгс;US;35.5292;-113.425;
PGV;0;Гринвилль;Greenville;Грінвілль;US;35.6333;-77.3853;-5:00
PGX;0;Периге;Perigueux;Періге;FR;45.1833;0.716667;+1:00
PGZ;0;Понта-Гросса;Ponta Grossa;Понта-Гросса;BR;-25.095;-50.1619;
PHB;0;Парнаиба;Parnaiba;Парнаїба;BR;-2.90472;-41.7767;-3:00
PHC;0;Порт-Харкорт;Port Harcourt;Порт-Харкорт;NG;4.78917;6.99861;+1:00
PHE;0;Порт Хедленд;Port Hedland;Порт Хедленд;AU;-20.3167;118.567;+9:00
PHF;0;Ньюпорт-Ньюс;Newport News;Ньюпорт-Ньюс;US;36.9788;-76.428;-5:00
PHH;0;Пхантхиет;Phan Thiet;Пхантхієт;VN;10.9333;108.1;+7:00
PHL;40;Филадельфия;Philadelphia;Філадельфія;US;39.9523;-75.1638;-5:00
PHM;0;Boeblingen;Boeblingen;Boeblingen;DE;48.6833;9.01667;
PHN;0;Порт-Гурон;Port Huron;Порт-Гурон;US;42.9709;-82.4249;-5:00
PHO;0;Пойнт-Хоуп;Point Hope;Пойнт-Хоуп;US;68.3478;-166.808;
PHR;0;Писифик-Харбор;Pacific Harbour;Пісіфік-Харбор;FJ;-18.2;178.05;
PHS;0;Пхитсанулок;Phitsanulok;Пхітсанулок;TH;16.8333;100.25;+7:00
PHT;8;Париж;Paris;Париж;US;36.3336;-88.3833;-6:00
PHW;0;Фалаборва;Phalaborwa;Фалаборва;ZA;-23.95;31.1167;+2:00
PHX;0;Феникс;Phoenix;Фенікс;US;33.4484;-112.074;-7:00
